state,FederalFunding,benefitCostRatio,ProjectTimeline(in months),ZoneRiskLevel
Arkansas,531329.97,1.06,0.0,Moderate
New Jersey,1664610.0,1.0,68.0,High
Missouri,1462500.0,2.1,40.0,High
Oklahoma,20000.0,0.0,75.0,High
Oklahoma,3225.0,0.0,72.0,High
Oklahoma,1500.0,0.0,88.0,High
Guam,204278.0,2.96,122.0,Low
Guam,17883.0,2.41,120.0,Low
Guam,34155.0,1.7,120.0,Low
Alabama,80438.0,5.23,52.0,High
Virginia,21286.0,0.0,40.0,Moderate
Florida,763072.07,0.0,122.0,High
New Jersey,187500.0,0.0,50.0,High
Iowa,333497.0,4.42,48.0,High
Oklahoma,11802.0,4.39,16.0,High
Missouri,1059993.0,2.27,36.0,High
Oklahoma,36000.0,2.9,37.0,High
Montana,232500.0,1.0,60.0,Low
Florida,0.0,1.19,27.0,High
California,99773.78,0.0,27.0,High
Texas,0.0,9.57,0.0,High
New York,401314.27,2.82,40.0,High
Utah,994301.5,1.17,11.0,Low
Alabama,2742702.52,4.84,117.0,High
Texas,1000000.0,1.55,23.0,High
Wisconsin,83250.01,1.85,35.0,Moderate
Utah,0.0,1.28,7.0,Low
Louisiana,738157.0,1.54,91.0,High
Iowa,1202432.0,2.32,55.0,High
Texas,41570.0,0.0,88.0,High
Georgia,20625.0,0.0,55.0,High
Georgia,7429.0,0.0,13.0,High
Mississippi,24549.0,0.0,30.0,High
Arizona,0.0,0.0,21.0,Low
Alabama,39996.0,1.37,11.0,High
Alabama,136811.0,5.68,25.0,High
Nebraska,24170.0,0.0,33.0,High
Louisiana,10162104.0,1.24,62.0,High
North Carolina,403004.0,1.17,57.0,High
Wisconsin,74324.0,0.0,50.0,Moderate
Alabama,15306.0,0.0,55.0,High
Oregon,571667.0,1.56,61.0,Moderate
Oklahoma,193393.0,0.0,70.0,High
Alabama,1415140.73,2.04,110.0,High
New Mexico,41262.44,0.0,85.0,Low
Virginia,100000.0,0.0,48.0,Moderate
Alabama,66053.0,5.79,111.0,High
Texas,362780.0,4.75,56.0,High
Alabama,50463.0,1.37,93.0,High
Alabama,4000.0,3.55,87.0,High
Georgia,18000.0,0.0,34.0,High
Alabama,69035.79,6.03,114.0,High
Ohio,1260513.0,0.0,76.0,Moderate
Idaho,44004.0,1.48,11.0,Low
Kansas,705736.0,1.13,21.0,High
Texas,3945.0,0.0,103.0,High
Kentucky,95111.0,2.55,49.0,High
Puerto Rico,29975.0,0.0,26.0,Moderate
Alabama,218391.0,6.86,41.0,High
Florida,8844281.77,0.0,69.0,High
New Hampshire,53233.0,1.0,43.0,Moderate
New York,163296.0,11.24,92.0,High
Michigan,87876.0,1.01,41.0,Moderate
Alabama,25129.0,0.0,30.0,High
Kentucky,124837.0,2.87,36.0,High
New York,27000.0,0.0,104.0,High
Florida,1155063.0,1.66,74.0,High
Oklahoma,460818.0,0.0,103.0,High
Maine,278554.0,0.0,70.0,Low
Kansas,11175.0,0.0,39.0,High
Louisiana,129569.0,2.18,98.0,High
Kentucky,436334.0,1.05,25.0,High
Iowa,30000.0,0.0,49.0,High
Puerto Rico,183236.0,0.0,93.0,Moderate
Kentucky,23641.88,6.89,31.0,High
Virginia,913901.4,1.4,54.0,Moderate
Alabama,11085.0,0.0,21.0,High
Florida,72588.0,0.0,22.0,High
Florida,14423338.0,0.0,98.0,High
Alabama,365841.0,6.83,47.0,High
South Dakota,8250.0,0.0,61.0,High
Louisiana,150000.0,0.0,52.0,High
Mississippi,61671.0,0.0,24.0,High
Mississippi,324729.0,0.0,67.0,High
Wisconsin,1232452.0,3.16,53.0,Moderate
Missouri,1920002.0,0.0,31.0,High
North Dakota,15878.0,0.0,8.0,High
Maryland,262527.0,0.0,-12.0,Moderate
Virginia,567044.1,1.01,60.0,Moderate
New Jersey,519902.82,4.44,45.0,High
North Carolina,587675.19,1.12,58.0,High
Ohio,821322.89,1.54,41.0,Moderate
Virginia,116250.0,1.27,0.0,Moderate
Virginia,0.0,2.03,13.0,Moderate
Kansas,314688.0,2.0,38.0,High
South Dakota,97375.0,1.6,21.0,High
New Jersey,75000.0,1.78,42.0,High
New Jersey,75000.0,0.0,116.0,High
New Jersey,100800.0,0.0,46.0,High
New Mexico,26866.5,0.0,70.0,Low
New Jersey,75000.0,0.0,32.0,High
New Mexico,31132.68,0.0,54.0,Low
New Jersey,95200.0,1.23,111.0,High
New Jersey,70000.0,1.37,78.0,High
Washington,17265.47,0.0,56.0,High
New Jersey,46800.0,1.57,98.0,High
South Dakota,9949.0,1.47,14.0,High
California,112500.0,0.0,26.0,High
Washington,193133.0,0.0,72.0,High
South Carolina,1750000.0,8.65,31.0,Moderate
New Jersey,613447.16,1.32,55.0,High
Louisiana,389095.0,1.09,84.0,High
Kansas,643611.0,3.24,64.0,High
Arkansas,531329.97,1.06,0.0,Moderate
Iowa,4500.0,0.0,47.0,High
Alabama,10697.0,0.0,23.0,High
Florida,57489.0,0.0,59.0,High
Iowa,4500.0,0.0,41.0,High
Oklahoma,40000.0,0.0,40.0,High
Oklahoma,76256.0,0.0,104.0,High
California,3000000.0,6.97,54.0,High
Texas,94847.0,0.0,125.0,High
Oklahoma,48750.0,0.0,89.0,High
Texas,100000.0,0.0,70.0,High
Louisiana,65000.0,0.0,87.0,High
Washington,460146.44,0.0,109.0,High
Florida,87000.0,2.34,19.0,High
Texas,55625.0,0.0,89.0,High
New Hampshire,40853.0,1.02,27.0,Moderate
Maryland,40748.0,1.0,-14.0,Moderate
Alabama,695000.0,3.18,94.0,High
Washington,753947.0,0.0,110.0,High
Tennessee,793836.0,0.0,75.0,Moderate
Guam,290700.0,1.82,110.0,Low
Michigan,571658.0,8.11,83.0,Moderate
Florida,2095897.0,0.0,73.0,High
Guam,187392.0,3.26,127.0,Low
Pennsylvania,1501759.0,3.28,0.0,High
Arkansas,381799.0,1.61,52.0,Moderate
Oklahoma,336975.0,3.79,67.0,High
Alabama,22254.0,0.0,50.0,High
Pennsylvania,1046384.84,1.0,31.0,High
Texas,289519.83,0.0,88.0,High
Texas,636599.0,0.0,88.0,High
Texas,573419.52,2.37,79.0,High
Iowa,19207.0,0.0,7.0,High
Florida,138220.5,1.45,45.0,High
Wisconsin,227994.3,0.0,55.0,Moderate
Nebraska,13274.54,0.0,20.0,High
California,85658.5,1.28,32.0,High
New Jersey,0.0,1.01,25.0,High
New Jersey,181848.0,1.15,42.0,High
New Jersey,75000.0,1.01,32.0,High
New Jersey,73658.0,2.26,43.0,High
New Jersey,50000.0,0.0,26.0,High
Mississippi,120300.0,0.0,17.0,High
Iowa,3750.0,0.0,33.0,High
New York,16377.0,0.0,82.0,High
Mississippi,57881.0,0.0,19.0,High
New Hampshire,20447.0,1.01,47.0,Moderate
Kansas,967549.0,2.32,51.0,High
Florida,316578.0,0.0,58.0,High
Texas,409273.67,0.0,145.0,High
California,537063.6,4.87,46.0,High
Florida,164874.94,1.0,38.0,High
Oklahoma,479597.0,1.1,77.0,High
Mississippi,132315.0,0.0,0.0,High
Florida,214056.9,1.16,46.0,High
West Virginia,49875.0,0.0,56.0,Moderate
West Virginia,134287.0,7.82,66.0,Moderate
North Carolina,7500.0,0.0,20.0,High
Ohio,9540.0,0.0,46.0,Moderate
Texas,74982.0,2.23,50.0,High
Washington,21564.95,0.0,56.0,High
West Virginia,59398.92,1.42,38.0,Moderate
Mississippi,15295.0,0.0,26.0,High
Texas,616633.22,0.0,53.0,High
Oklahoma,81783.75,13.11,40.0,High
Missouri,433619.26,0.0,41.0,High
Texas,126269.0,0.0,163.0,High
Alabama,165153.0,0.0,35.0,High
Oklahoma,4100.0,0.0,52.0,High
Kansas,233746.0,4.68,27.0,High
North Carolina,7500.0,0.0,9.0,High
Kentucky,161659.0,1.68,52.0,High
South Carolina,204968.0,1.0,18.0,Moderate
Missouri,508980.0,0.83,128.0,High
Kentucky,49280.0,0.0,30.0,High
Missouri,162831.0,1.22,68.0,High
Oklahoma,280019.0,0.0,48.0,High
Oklahoma,110525.0,0.0,79.0,High
Wisconsin,350475.0,1.29,55.0,Moderate
Oklahoma,645000.0,9.89,70.0,High
Montana,142411.0,2.41,33.0,Low
Arkansas,768571.0,4.53,62.0,Moderate
Kentucky,47013.0,4.75,49.0,High
Arizona,49548.0,0.0,63.0,Low
Texas,376678.0,1.23,48.0,High
Oklahoma,5444.0,0.0,63.0,High
North Carolina,15000.0,0.0,28.0,High
Oklahoma,190400.0,18.51,70.0,High
Alabama,33611.0,1.73,38.0,High
Florida,23096.0,1.3,54.0,High
Florida,25196.0,8.43,41.0,High
Texas,112766.0,0.0,51.0,High
Arkansas,723375.0,5.73,34.0,Moderate
Florida,364955.88,0.0,105.0,High
Minnesota,51310.0,0.0,32.0,Moderate
Georgia,18293.0,0.0,53.0,High
Florida,164542.0,0.0,38.0,High
Georgia,9679.0,0.0,11.0,High
Iowa,4500.0,0.0,47.0,High
Mississippi,13932.0,0.0,11.0,High
New Jersey,60000.0,2.96,29.0,High
Oklahoma,21875.0,4.91,9.0,High
South Dakota,1804475.0,1.26,39.0,High
Iowa,777842.0,5.89,34.0,High
Iowa,226409.0,5.06,43.0,High
Alabama,4000.0,3.78,95.0,High
Pennsylvania,22781.0,1.61,22.0,High
Alabama,42125.0,1.37,10.0,High
Missouri,867393.0,1.21,40.0,High
Guam,975645.0,1.06,117.0,Low
Nevada,317480.0,1.0,47.0,Low
Virginia,8224.0,0.0,22.0,Moderate
Kansas,22618.0,0.0,39.0,High
Louisiana,142825.0,0.0,58.0,High
Louisiana,151556.0,0.0,103.0,High
Arizona,100000.0,0.0,107.0,Low
Oregon,378153.0,1.19,53.0,Moderate
Mississippi,1083933.0,12.12,60.0,High
New York,208258.0,3.07,87.0,High
Iowa,108477.0,0.0,18.0,High
Mississippi,1137175.0,13.12,60.0,High
Oklahoma,12375.0,0.0,25.0,High
New Jersey,75000.0,0.0,49.0,High
New Jersey,25000.0,15.83,26.0,High
New Jersey,75000.0,1.77,102.0,High
Iowa,783032.0,0.0,29.0,High
Mississippi,37500.0,0.0,19.0,High
Colorado,203152.1,0.0,54.0,Moderate
Florida,66637.73,0.0,87.0,High
Arkansas,987294.0,2.19,28.0,Moderate
Michigan,17362.83,0.0,81.0,Moderate
Texas,2049907.62,4.65,94.0,High
Alabama,227700.0,0.0,84.0,High
California,648581.25,3.33,45.0,High
North Dakota,1026025.0,1.31,56.0,High
New Jersey,2453608.0,1.33,24.0,High
Utah,1085985.0,1.36,53.0,Low
New Jersey,1070010.0,1.07,48.0,High
Maine,212841.0,1.13,77.0,Low
Oklahoma,6018067.0,0.0,16.0,High
Oklahoma,1988.0,0.0,69.0,High
Oklahoma,2332.0,0.0,75.0,High
Florida,94117.0,0.0,78.0,High
Wisconsin,30000.0,0.0,56.0,Moderate
West Virginia,523838.0,0.0,58.0,Moderate
Kentucky,20356.0,0.0,30.0,High
Texas,29933.0,0.0,64.0,High
Oklahoma,292500.0,2.82,75.0,High
Texas,80460.0,0.0,86.0,High
Oklahoma,37500.0,0.0,78.0,High
Florida,286297.0,0.0,27.0,High
Mississippi,62572.0,0.0,55.0,High
Alabama,332566.0,139.05,33.0,High
Florida,675302.0,14.91,59.0,High
Florida,1214722.0,0.0,119.0,High
Florida,1278905.0,0.0,126.0,High
Tennessee,1131530.0,2.85,0.0,Moderate
Missouri,1055250.0,2.0,32.0,High
Florida,116059.5,1.92,43.0,High
Virginia,82500.0,0.0,77.0,Moderate
Texas,24755.78,0.0,49.0,High
New Jersey,89100.11,1.42,1.0,High
Florida,237698.25,2.09,35.0,High
North Carolina,0.0,1.28,21.0,High
Oklahoma,15158.25,0.0,21.0,High
Texas,18750.0,0.0,48.0,High
Missouri,2282754.0,2.05,36.0,High
Missouri,42857.1,0.0,22.0,High
Ohio,18750.0,0.0,46.0,Moderate
Florida,3974744.0,0.0,69.0,High
Virginia,196409.0,1.59,0.0,Moderate
Alabama,65215.0,1.0,21.0,High
Iowa,3587.0,0.0,35.0,High
Arizona,19427.0,0.0,78.0,Low
Mississippi,59270.0,0.0,37.0,High
Alabama,77671.0,5.43,18.0,High
Iowa,954455.0,2.02,42.0,High
Mississippi,46864.0,0.0,18.0,High
Utah,194675.0,9.98,48.0,Low
New Jersey,14396.0,0.0,56.0,High
Iowa,11137.0,0.0,26.0,High
Iowa,290219.0,0.0,28.0,High
Georgia,21000.0,0.0,41.0,High
Alabama,60402.55,9.08,118.0,High
New Mexico,10170.03,0.0,70.0,Low
Texas,84273.56,0.0,72.0,High
Maryland,37388.0,1.0,22.0,Moderate
Iowa,4500.0,0.0,41.0,High
Kansas,22791.0,0.0,43.0,High
Louisiana,108460.0,0.0,56.0,High
Florida,33873.0,3.86,34.0,High
North Carolina,823517.0,0.0,80.0,High
Florida,152250.0,0.0,25.0,High
Texas,65000.0,0.0,53.0,High
Maryland,42023.0,0.0,15.0,Moderate
Missouri,1568717.0,2.53,40.0,High
Missouri,2571816.0,2.74,44.0,High
Massachusetts,47144.0,3.11,29.0,Moderate
Connecticut,245745.57,2.25,68.0,Moderate
Maryland,35000.0,0.0,58.0,Moderate
New Jersey,0.0,0.0,71.0,High
Oklahoma,94558.0,6.55,57.0,High
New Jersey,0.0,1.54,63.0,High
Virginia,109342.0,0.0,0.0,Moderate
Maryland,304897.0,1.51,12.0,Moderate
South Carolina,112180.0,12.33,52.0,Moderate
Alabama,40518.0,0.0,15.0,High
Texas,1.0,0.0,67.0,High
Iowa,23236.0,0.0,27.0,High
New Jersey,75000.0,1.1,44.0,High
New Jersey,95250.0,0.0,78.0,High
Texas,460390.0,0.0,132.0,High
Oregon,82090.0,2.05,44.0,Moderate
Florida,9955743.97,1.0,123.0,High
Kansas,1403471.0,2.6,37.0,High
Louisiana,64500.0,0.0,58.0,High
Texas,59999.64,0.0,106.0,High
Iowa,53517.0,0.0,33.0,High
Tennessee,275900.0,1.0,36.0,Moderate
Iowa,4854923.0,1.37,45.0,High
Kentucky,4049.0,9.55,14.0,High
Missouri,948052.0,2.36,37.0,High
Kentucky,46380.0,3.84,29.0,High
Alabama,60787.0,1.37,82.0,High
North Carolina,9750.0,0.0,51.0,High
Iowa,24868.0,0.0,11.0,High
Wisconsin,38740.0,0.0,40.0,Moderate
Tennessee,5997.0,0.0,0.0,Moderate
New Jersey,846664.13,1.4,63.0,High
Texas,225943.25,5.45,118.0,High
Puerto Rico,385408.0,1.64,43.0,Moderate
Georgia,17188.0,0.0,57.0,High
Oklahoma,58500.0,0.0,72.0,High
Oklahoma,408350.0,0.0,120.0,High
Oregon,101429.0,2.24,8.0,Moderate
Oklahoma,11250.0,0.0,66.0,High
Florida,206.0,1.02,50.0,High
Florida,35853.0,1.22,36.0,High
Minnesota,19000.0,0.0,31.0,Moderate
Arizona,22681.0,0.0,60.0,Low
Virginia,68038.0,0.0,-33.0,Moderate
Florida,4859839.0,1.0,78.0,High
Oregon,33900.0,0.0,52.0,Moderate
Puerto Rico,420750.0,1.04,42.0,Moderate
Kentucky,46380.0,4.75,48.0,High
Kentucky,88032.0,4.75,47.0,High
Louisiana,26250.0,0.0,44.0,High
Missouri,95800.0,0.0,32.0,High
Puerto Rico,8119.0,14.35,28.0,Moderate
Florida,157705.79,1.45,50.0,High
Texas,367788.56,6.55,99.0,High
Iowa,1535492.0,3.96,34.0,High
Louisiana,99474.0,1.11,75.0,High
Kentucky,47017.0,5.06,32.0,High
Arkansas,1022816.0,5.31,51.0,Moderate
Missouri,1150410.0,1.59,36.0,High
Mississippi,3049500.0,2.31,57.0,High
Indiana,98158.0,0.0,50.0,Low
Arkansas,897090.0,3.93,31.0,Moderate
Texas,58232.0,0.0,56.0,High
Wisconsin,14572.0,0.0,35.0,Moderate
Florida,133173.0,0.0,58.0,High
New York,95000.0,0.0,82.0,High
Florida,41902.0,1.47,21.0,High
Maine,472746.0,0.0,49.0,Low
Alabama,133191.0,1.55,23.0,High
Florida,150287.0,1.09,46.0,High
New Jersey,610949.0,1.94,32.0,High
West Virginia,335905.0,0.0,57.0,Moderate
Virginia,29579.0,0.0,19.0,Moderate
Oklahoma,20000.0,0.0,96.0,High
Guam,3600.0,1.34,111.0,Low
Virginia,104444.0,0.0,0.0,Moderate
New York,25650.0,0.0,114.0,High
Iowa,70700.0,1.51,54.0,High
Oklahoma,350000.0,2.46,43.0,High
Guam,34072.0,5.73,110.0,Low
South Carolina,68461.0,0.0,74.0,Moderate
Kentucky,109018.0,1.27,24.0,High
West Virginia,80590.0,0.0,22.0,Moderate
Virginia,71183.0,0.0,0.0,Moderate
Florida,18563.0,2.34,34.0,High
Oklahoma,185265.0,0.0,57.0,High
Florida,199369.0,2.24,30.0,High
Colorado,30000.0,0.0,22.0,Moderate
Oklahoma,2465423.24,0.0,61.0,High
Oklahoma,80619.0,2.41,14.0,High
Wisconsin,202498.87,0.0,63.0,Moderate
New Mexico,2250000.0,1.41,74.0,Low
New Jersey,0.0,1.13,29.0,High
Oklahoma,2000.0,6.55,10.0,High
New Jersey,97275.63,0.0,130.0,High
Iowa,27771.0,0.0,18.0,High
Maryland,61120.0,0.0,61.0,Moderate
Connecticut,14860.6,0.0,46.0,Moderate
New Jersey,100000.0,0.0,79.0,High
New Jersey,0.0,0.0,27.0,High
New Jersey,0.0,1.39,59.0,High
Nebraska,14939.0,0.0,13.0,High
New Jersey,75000.0,0.0,44.0,High
Texas,40000.0,1.96,0.0,High
Michigan,63239.0,1.04,67.0,Moderate
Florida,44412.0,2.03,50.0,High
Guam,4086999.0,2.71,110.0,Low
Utah,36351.0,1.28,31.0,Low
Texas,26358.0,0.0,71.0,High
Texas,285640.0,0.0,114.0,High
West Virginia,263602.0,1.04,42.0,Moderate
Iowa,831188.0,2.29,38.0,High
Tennessee,121125.0,2.12,30.0,Moderate
Texas,34259.0,0.0,28.0,High
Texas,33134.0,0.0,34.0,High
New Jersey,21525.0,1.69,23.0,High
Washington,58131.85,0.0,50.0,High
New Jersey,427697.14,2.5,52.0,High
Nevada,73489.0,1.0,15.0,Low
Oklahoma,174233.18,6.62,39.0,High
Texas,146459.0,0.0,87.0,High
Louisiana,2520781.0,1.17,129.0,High
Florida,243750.0,0.0,49.0,High
West Virginia,464532.43,4.2,2.0,Moderate
Georgia,20795.16,0.0,71.0,High
Wisconsin,30000.0,0.0,20.0,Moderate
Oklahoma,112057.0,0.0,61.0,High
Missouri,910718.89,2.65,36.0,High
South Carolina,0.0,0.0,15.0,Moderate
South Carolina,287970.0,1.0,57.0,Moderate
Florida,0.0,1.42,12.0,High
Florida,188432.18,1.55,52.0,High
Georgia,30150.75,0.0,42.0,High
Iowa,2021122.0,1.42,35.0,High
New York,51314.0,0.0,28.0,High
Oklahoma,5864.0,0.0,92.0,High
Maryland,22500.0,11.0,20.0,Moderate
Wisconsin,306371.0,1.81,51.0,Moderate
Wisconsin,64852.0,1.37,42.0,Moderate
New Hampshire,93827.0,1.28,17.0,Moderate
Kentucky,46305.0,4.75,46.0,High
Arkansas,429236.0,3.84,52.0,Moderate
Alabama,69713.0,1.37,99.0,High
Washington,288292.0,0.0,125.0,High
Alabama,63489.79,2.35,117.0,High
Missouri,3134013.0,3.42,34.0,High
Alabama,928289.89,3.51,134.0,High
Missouri,1131993.0,2.38,36.0,High
Alabama,52000.0,1.37,91.0,High
Alabama,47907.0,1.37,95.0,High
Florida,5061505.5,1.3,93.0,High
Alabama,48018.69,15.26,115.0,High
North Dakota,131121.0,1.03,32.0,High
Nebraska,28420.0,0.0,26.0,High
Alabama,62043.91,1.37,135.0,High
New York,51420.0,1.62,30.0,High
South Dakota,10125.0,0.0,41.0,High
Oklahoma,37141.87,0.0,86.0,High
West Virginia,79519.0,1.63,0.0,Moderate
Texas,34204.38,0.0,90.0,High
Oregon,680478.0,17.79,56.0,Moderate
Missouri,1296843.0,2.14,34.0,High
Texas,4182.29,0.0,77.0,High
Iowa,27633.0,0.0,33.0,High
Alabama,60000.0,0.0,22.0,High
Nebraska,37342.0,0.0,66.0,High
Connecticut,1354812.75,0.0,92.0,Moderate
New Jersey,585000.0,1.28,57.0,High
Washington,20840.21,0.0,52.0,High
Missouri,29997.0,0.0,5.0,High
Connecticut,156648.0,0.0,36.0,Moderate
Oklahoma,851463.0,2.62,64.0,High
Montana,11976.0,0.0,24.0,Low
South Dakota,128708.0,0.0,20.0,High
New Mexico,21829.5,0.0,61.0,Low
Minnesota,20025.0,0.0,37.0,Moderate
Maryland,57389.0,4.71,13.0,Moderate
Alaska,2625.0,0.0,23.0,Low
Minnesota,292677.0,0.0,27.0,Moderate
Maine,10275.0,1.59,17.0,Low
Maryland,625723.0,1.02,3.0,Moderate
South Carolina,139473.0,0.0,95.0,Moderate
Wisconsin,24578.0,2.07,79.0,Moderate
Ohio,57900.0,0.0,29.0,Moderate
Ohio,110250.0,0.0,42.0,Moderate
California,2210310.0,11.45,53.0,High
New York,99889.0,5.65,24.0,High
West Virginia,820313.0,9.14,85.0,Moderate
Arkansas,696128.0,1.0,39.0,Moderate
Minnesota,190194.0,1.0,83.0,Moderate
North Dakota,208432.0,0.0,48.0,High
Washington,1369999.0,1.17,35.0,High
Montana,24600.0,0.0,81.0,Low
North Dakota,49500.0,0.0,44.0,High
Wisconsin,187637.06,1.46,34.0,Moderate
Missouri,1867976.23,2.35,36.0,High
Texas,316544.0,0.0,119.0,High
Oklahoma,21366.0,0.0,75.0,High
Louisiana,104872.0,6.74,148.0,High
New York,14375.0,1.77,21.0,High
Mississippi,29393.0,0.0,20.0,High
New Hampshire,66003.0,1.15,80.0,Moderate
Oklahoma,983290.0,9.89,72.0,High
Illinois,42525.0,0.0,58.0,Moderate
New Hampshire,277928.0,0.0,76.0,Moderate
Pennsylvania,380025.0,2.21,68.0,High
Texas,36257.0,0.0,72.0,High
Wisconsin,62510.0,1.05,32.0,Moderate
Arkansas,723375.0,5.75,34.0,Moderate
Louisiana,35270.99,1.03,135.0,High
Arkansas,308250.0,2.15,42.0,Moderate
North Dakota,305782.0,1.25,25.0,High
Kentucky,47017.0,4.75,53.0,High
Georgia,20000.0,0.0,41.0,High
Oklahoma,96000.0,0.0,82.0,High
Kentucky,65769.0,0.0,20.0,High
Georgia,15599.0,0.0,44.0,High
New Jersey,0.0,1.84,86.0,High
Tennessee,63779.0,0.0,63.0,Moderate
Washington,21544.68,0.0,61.0,High
Missouri,1184250.0,3.22,26.0,High
New Jersey,34761.76,0.0,124.0,High
New Jersey,75000.0,2.08,41.0,High
Florida,177872.0,0.0,54.0,High
Pennsylvania,758996.0,1.0,30.0,High
New Jersey,282959.0,1.75,47.0,High
Colorado,16553.0,0.0,32.0,Moderate
New Jersey,250000.0,1.01,83.0,High
South Carolina,599081.25,0.0,58.0,Moderate
New Jersey,75447.59,0.0,127.0,High
New Jersey,0.0,0.0,70.0,High
New Jersey,258816.0,2.15,51.0,High
Utah,1025328.0,4.43,41.0,Low
New Jersey,7364310.19,1.11,58.0,High
Texas,213017.77,2.09,51.0,High
New Jersey,57263.48,0.0,81.0,High
Oklahoma,408030.5,9.18,48.0,High
Iowa,200547.0,0.0,26.0,High
New Jersey,274900.0,1.16,35.0,High
Texas,0.0,0.0,48.0,High
New Jersey,72000.0,4.89,20.0,High
Virginia,1662147.95,4.84,83.0,Moderate
West Virginia,342539.07,2.78,0.0,Moderate
Colorado,42750.0,0.0,21.0,Moderate
Florida,475252.0,0.0,65.0,High
Michigan,568818.0,1.52,78.0,Moderate
Wisconsin,169784.0,1.39,65.0,Moderate
Minnesota,648244.0,2.51,71.0,Moderate
New Mexico,40000.0,0.0,128.0,Low
Oklahoma,2445.0,0.0,72.0,High
Pennsylvania,147506.0,0.0,0.0,High
Oklahoma,325733.0,0.0,108.0,High
Guam,65828.0,2.24,110.0,Low
Guam,1190322.26,2.18,82.0,Low
New York,304500.0,6.22,37.0,High
Washington,14182.35,0.0,53.0,High
West Virginia,100109.25,3.5,0.0,Moderate
New Jersey,338741.0,1.76,77.0,High
New Jersey,41025.0,1.67,39.0,High
West Virginia,9971.55,0.0,0.0,Moderate
Florida,6036.0,1.56,38.0,High
Alabama,70395.0,0.0,27.0,High
Alabama,93503.0,0.0,23.0,High
Iowa,11425.27,5.04,15.0,High
Louisiana,2625713.8,1.02,98.0,High
Pennsylvania,214640.0,0.0,27.0,High
Delaware,1053.0,0.0,19.0,Low
Louisiana,662410.0,2.33,58.0,High
Colorado,2612325.0,1.25,75.0,Moderate
Michigan,62500.0,1.05,52.0,Moderate
Arizona,958094.0,2.1,60.0,Low
North Dakota,675000.0,0.0,38.0,High
Alabama,59762.0,0.0,65.0,High
Georgia,18382.0,0.0,44.0,High
South Carolina,400039.3,2.74,125.0,Moderate
North Dakota,77659.69,1.94,38.0,High
Kentucky,87286.0,0.0,16.0,High
New Hampshire,7500.0,0.0,17.0,Moderate
Florida,124943.63,1.92,54.0,High
Alabama,83625.0,1.37,13.0,High
Iowa,52379.0,0.0,18.0,High
Alabama,57944.8,3.96,117.0,High
Alabama,65309.0,1.37,100.0,High
New Jersey,2535235.0,1.16,59.0,High
Oklahoma,473316.0,30.6,68.0,High
New Hampshire,512710.0,2.05,29.0,Moderate
Minnesota,1366587.51,1.02,48.0,Moderate
South Carolina,34318.42,0.0,44.0,Moderate
Arkansas,441970.5,1.55,0.0,Moderate
California,2999999.98,19.39,151.0,High
Iowa,416447.0,3.31,31.0,High
Maryland,8270.0,0.0,32.0,Moderate
West Virginia,90225.0,1.07,58.0,Moderate
Iowa,346141.0,1.05,35.0,High
Oklahoma,450950.0,2.27,58.0,High
Florida,5016.0,2.14,30.0,High
Florida,47579.0,0.0,68.0,High
Guam,385824.0,2.54,111.0,Low
Arkansas,808497.0,1.14,32.0,Moderate
Guam,5428337.0,1.14,110.0,Low
Michigan,4066.0,0.0,85.0,Moderate
California,136179.0,0.0,28.0,High
Oklahoma,15000.0,0.0,104.0,High
Guam,2662200.0,4.67,122.0,Low
Maryland,251115.0,0.0,25.0,Moderate
Iowa,256060.0,5.72,38.0,High
Oklahoma,21942.5,9.18,42.0,High
Maryland,59400.0,1.48,19.0,Moderate
Guam,90168.0,29.73,44.0,Low
Nevada,553694.47,1.0,67.0,Low
Alabama,37290.0,1.01,69.0,High
Georgia,13279.55,0.0,70.0,High
Oklahoma,18682.2,0.0,32.0,High
New York,74867.63,1.15,38.0,High
Maryland,50115.0,1.0,22.0,Moderate
Texas,500000.0,27.24,38.0,High
Ohio,0.0,2.98,26.0,Moderate
Mississippi,43715.0,0.0,28.0,High
Mississippi,262070.0,0.0,87.0,High
Alabama,37798.0,3.18,24.0,High
Kansas,1279800.0,1.9,52.0,High
Iowa,306713.0,1.61,38.0,High
Iowa,1388899.0,1.27,50.0,High
Texas,35339.0,0.0,85.0,High
Texas,36785.0,0.0,98.0,High
North Carolina,220131.33,1.16,56.0,High
Colorado,2915949.75,1.14,43.0,Moderate
Oklahoma,0.0,0.0,62.0,High
Iowa,59018.0,2.8,38.0,High
Virginia,37500.0,0.0,36.0,Moderate
Kentucky,38625.0,0.0,23.0,High
Arkansas,30975.0,0.0,70.0,Moderate
Florida,31129.0,4.01,45.0,High
Oklahoma,57860.0,6.55,20.0,High
New Jersey,5619466.0,1.96,79.0,High
California,372346.65,40.37,70.0,High
New Jersey,75000.0,0.0,37.0,High
Missouri,248666.0,0.0,47.0,High
Mississippi,33057.0,0.0,30.0,High
Mississippi,18713.0,0.0,17.0,High
Wyoming,5175.0,0.0,37.0,Low
Idaho,10068.0,0.0,28.0,Low
Wisconsin,44979.0,0.0,25.0,Moderate
Tennessee,940296.0,3.27,37.0,Moderate
Alabama,3375.0,1.37,12.0,High
Oklahoma,251511.0,8.32,32.0,High
Wisconsin,148793.0,2.13,13.0,Moderate
West Virginia,68476.0,4.07,38.0,Moderate
Florida,4621365.83,1.24,82.0,High
