state,FederalFunding,benefitCostRatio,ProjectTimeline(in months),ZoneRiskLevel,ZoneRiskLevelNumeric,RiskScore,InsuranceZone
Missouri,0.00014498227815076356,0.0,0.44556962025316454,High,0.8,0.4591719169618932,Low
Maryland,3.720538102813696e-05,4.033771346849065e-07,0.4253164556962025,Moderate,0.5,619767.5650781733,High
Alabama,1.718882631528655e-05,0.0,0.43291139240506327,High,0.8,0.45658915401153877,Low
Florida,0.0012651516631451067,1.1213884344240399e-06,0.46582278481012657,High,0.8,222938.12913824356,Moderate
Oklahoma,0.0,0.0,0.4759493670886076,High,0.8,0.4651898734177215,Low
Oklahoma,0.0002765993144533625,0.0,0.5392405063291139,High,0.8,0.4779587409916041,Moderate
Iowa,0.00010900191265984154,0.0,0.5215189873417722,High,0.8,0.47434739823341837,Moderate
New Jersey,1.249634988786141e-05,5.445591318246238e-07,0.5063291139240507,High,0.8,459087.18793748796,High
New Jersey,0.00011197446136076533,4.0741090603175555e-07,0.4531645569620253,High,0.8,613631.3047371071,High
Alabama,2.3090626925407954e-05,0.0,0.5341772151898734,High,0.8,0.47684467928874485,Moderate
Illinois,3.719045109995552e-05,0.0,0.6556962025316455,Moderate,0.5,0.45615411668676914,Low
Missouri,5.926584290902587e-05,0.0,0.5037974683544304,High,0.8,0.4707832000080497,Low
New Jersey,4.972113982263423e-05,4.96153875662435e-07,0.4607594936708861,High,0.8,503876.1511961774,High
South Dakota,4.152013027257178e-06,8.914634676536434e-07,0.46582278481012657,High,0.8,280437.9529852223,High
North Dakota,3.135284918101429e-05,0.0,0.49367088607594933,High,0.8,0.46874671835486226,Low
Florida,0.0006864482379260357,6.81707357617492e-07,0.42278481012658226,High,0.8,366726.4799794703,High
Louisiana,3.919106147626786e-05,0.0,0.5063291139240507,High,0.8,0.47128149920940066,Low
Louisiana,7.464217594308616e-05,0.0,0.4835443037974684,High,0.8,0.4667387176298709,Low
Mississippi,9.07814283072178e-05,0.0,0.4531645569620253,High,0.8,0.4606692239637279,Low
Alabama,1.791591381772245e-05,5.526266745183219e-07,0.6253164556962025,High,0.8,452385.21222374216,High
Minnesota,4.367003993069848e-05,0.0,0.4734177215189873,Moderate,0.5,0.4197010123197698,Low
Nebraska,8.624720911851588e-05,0.0,0.4506329113924051,High,0.8,0.46016108116212845,Low
Alabama,0.0023098868245764108,1.371482257928682e-06,0.49367088607594933,High,0.8,182284.75054048488,Moderate
Oklahoma,2.687387072658368e-06,0.0,0.5772151898734177,High,0.8,0.48544411292951256,Moderate
New York,0.0,4.558161621939443e-07,0.42025316455696204,High,0.8,548466.9341391285,High
Texas,0.0040347157479011676,4.2354599141915184e-07,0.5924050632911393,High,0.8,590254.9115234704,High
South Carolina,5.761086037011376e-05,1.9402440178344e-06,0.4962025316455696,Moderate,0.5,128849.94661282304,Moderate
Minnesota,0.00019545216880162495,1.9442777891812493e-06,0.44050632911392407,Moderate,0.5,128582.61234957117,Moderate
Florida,0.0004143129719989224,5.2439027509037846e-08,0.4759493670886076,High,0.8,4767441.792278675,High
Vermont,0.000503885076123444,1.2303002607889648e-06,0.6759493670886076,Moderate,0.5,203202.63826027996,Moderate
Illinois,7.042297823901252e-05,0.0,0.569620253164557,Moderate,0.5,0.438952219824207,Low
Minnesota,0.000532947674321426,6.050657020273597e-07,0.5746835443037974,Moderate,0.5,413178.460149888,High
New York,0.0008691188952115338,0.0,0.4708860759493671,High,0.8,0.46452486274795807,Low
Missouri,0.001717553867920507,6.413696441490014e-07,0.4860759493670886,High,0.8,389791.0386569284,High
Mississippi,0.00032727149070115415,0.0,0.5518987341772152,High,0.8,0.4805106554317235,Moderate
Missouri,0.0024285976695326396,1.6619137949018148e-06,0.4860759493670886,High,0.8,150429.19998274543,Moderate
Tennessee,0.00010266714413245852,0.0,0.46835443037974683,Moderate,0.5,0.41871195293360236,Low
South Dakota,9.917204794518449e-05,7.704503272481713e-07,0.4607594936708861,High,0.8,324485.76454758854,High
Kansas,0.0005032236803050064,3.0777675376458362e-06,0.47848101265822784,High,0.8,81227.92297481836,Moderate
North Dakota,0.00018668830095912238,3.513414843105536e-06,0.5189873417721519,High,0.8,71156.06830383139,Moderate
Washington,8.386887155921323e-05,1.4198875140908707e-06,0.44556962025316454,High,0.8,176070.49465883523,Moderate
Florida,0.00028080395547745924,4.6791747623449146e-07,0.46835443037974683,High,0.8,534282.459472863,High
Vermont,8.38270677603052e-05,4.2354599141915184e-07,0.6860759493670886,Moderate,0.5,590254.8836772921,High
Tennessee,2.0464452558293472e-05,0.0,0.43544303797468353,Moderate,0.5,0.41209679337596,Low
West Virginia,6.920021712095297e-05,0.0,0.5037974683544304,Moderate,0.5,0.4257871737577345,Low
South Carolina,5.0358647755981525e-05,0.0,0.45569620253164556,Moderate,0.5,0.4161593839654315,Low
Minnesota,0.0005665731422402903,1.8474672768568716e-06,0.5189873417721519,Moderate,0.5,135320.57312890113,Moderate
Florida,3.7944412473118006e-05,4.4371484815339714e-07,0.4911392405063291,High,0.8,563425.1318793895,High
North Carolina,0.0004919948813197488,0.0,0.5088607594936709,High,0.8,0.4719689498512621,Low
Mississippi,3.173654833527718e-05,0.0,0.44050632911392407,High,0.8,0.45811396044211894,Low
Oklahoma,0.0003175719941193774,5.768293025994162e-07,0.5367088607594936,High,0.8,433404.00718908076,High
Michigan,0.000947786179792335,4.3161353411285e-07,0.5924050632911393,Moderate,0.5,579222.0676919027,High
Pennsylvania,0.00014645214451015405,6.373358728021523e-07,0.49367088607594933,High,0.8,392258.07005858084,High
Wisconsin,1.6687553976594857e-05,0.0,0.49367088607594933,Moderate,0.5,0.42374085223678054,Low
Vermont,4.519737158365932e-05,4.5984993354079337e-07,0.43544303797468353,Moderate,0.5,543655.7805277392,High
Washington,2.3716190916210095e-05,0.0,0.5544303797468354,High,0.8,0.4808955624257336,Moderate
New York,2.1461771760813354e-05,7.139775283922844e-07,0.4481012658227848,High,0.8,350151.28590002435,High
South Dakota,1.1197446136076532e-05,0.0,0.44556962025316454,High,0.8,0.4591184030290873,Low
Georgia,1.9479077298318734e-05,0.0,0.4607594936708861,High,0.8,0.4621596903650966,Low
North Dakota,6.899418411204916e-05,0.0,0.5063291139240507,High,0.8,0.4712934204584549,Low
Colorado,6.188903129050407e-05,0.0,0.5164556962025316,Moderate,0.5,0.4283158948530225,Low
Louisiana,0.010564934518125088,8.712946109193981e-07,0.7721518987341772,High,0.8,286929.63282302016,High
Florida,0.0006348444341597225,4.0741090603175555e-07,0.5063291139240507,High,0.8,613631.3155791665,High
New Jersey,0.00018703467529293167,5.6674487423229365e-06,0.5037974683544304,High,0.8,44111.77990904063,Moderate
Puerto Rico,3.135284918101429e-05,0.0,0.4911392405063291,Moderate,0.5,0.42324038924093826,Low
Illinois,0.0017680767448864845,2.11369618574891e-05,0.5164556962025316,Moderate,0.5,11827.80123119437,Moderate
Iowa,0.0003822957410138343,2.307317210397665e-06,0.4911392405063291,High,0.8,108351.16331083633,Moderate
Washington,0.0010153575417486934,4.517823908470953e-07,0.569620253164557,High,0.8,553363.9887944793,High
California,0.0004393720203754835,1.3997186573566256e-06,0.4835443037974684,High,0.8,178607.53821025798,Moderate
Michigan,3.8268391914655155e-05,5.122889610498312e-07,0.4759493670886076,Moderate,0.5,488006.00091384223,High
Michigan,9.528854967627043e-05,5.526266745183219e-07,0.5544303797468354,Moderate,0.5,452385.1530774761,High
South Carolina,8.097097249919662e-05,1.5933396820053806e-06,0.46582278481012657,Moderate,0.5,156903.3087032745,Moderate
Alabama,7.091342637977268e-06,0.0,0.40253164556962023,High,0.8,0.4505091656509792,Low
Iowa,0.0005135940084198314,4.114446773786046e-07,0.4911392405063291,High,0.8,607615.3213744622,High
Oklahoma,0.00023168374526412778,3.7030020964074414e-06,0.49367088607594933,High,0.8,67513.00804253698,Moderate
New Jersey,0.0004330425669025331,4.4371484815339714e-07,0.6227848101265823,High,0.8,563425.1583665428,High
Texas,9.926610649272753e-05,0.0,0.6531645569620252,High,0.8,0.5006726178350022,Moderate
Nebraska,6.158595374842092e-06,0.0,0.4506329113924051,High,0.8,0.46012904571663094,Low
Kansas,3.7739842597175984e-05,0.0,0.4151898734177215,High,0.8,0.45305307062058314,Low
Florida,0.00010441693171532273,1.5126642550683994e-06,0.6278481012658228,High,0.8,165271.55361138703,Moderate
North Dakota,2.5188281834899623e-05,0.0,0.4708860759493671,High,0.8,0.4641872905026074,Low
Kansas,5.0388507612344397e-05,0.0,0.5139240506329114,High,0.8,0.47280496552962725,Low
Tennessee,0.00014050555411548833,1.8555348195505698e-06,0.5063291139240507,Moderate,0.5,134732.22088724244,Moderate
Illinois,7.267848727916652e-05,0.0,0.5316455696202531,Moderate,0.5,0.4313581853189623,Low
Northern Mariana Islands,5.088119524233176e-06,3.174578049970214e-06,0.7063291139240506,Low,0.2,78750.79452071698,Moderate
Vermont,1.1415094629105497e-05,0.0,0.5873417721518988,Moderate,0.5,0.44247292046823145,Low
Maine,1.534050120642485e-05,6.413696441490014e-07,0.4379746835443038,Low,0.2,389790.9383557899,High
Oklahoma,9.3103032139431e-06,0.0,0.5670886075949367,High,0.8,0.4834214456402729,Moderate
Vermont,1.289587476599662e-06,0.0,0.5088607594936709,Moderate,0.5,0.42677266773372485,Low
Massachusetts,7.038565341855894e-05,1.254502888870059e-06,0.46835443037974683,Moderate,0.5,199282.2924932526,Moderate
Florida,0.00020712364015746206,6.575047295363975e-07,0.46329113924050636,High,0.8,380225.6145815681,High
Louisiana,0.0008409535856972561,5.727955312525672e-07,0.6658227848101266,High,0.8,436456.172515023,High
Georgia,0.009054036968680035,0.0,0.5974683544303797,High,0.8,0.49311528567354795,Moderate
Virgin Islands of the U.S.,5.628582924401137e-05,6.131332447210579e-07,0.4607594936708861,Low,0.2,407741.83599020255,High
Pennsylvania,0.001478218161215189,4.3161353411285e-07,0.3518987341772152,High,0.8,579222.0648028097,High
New York,3.839977528265179e-05,0.0,0.6835443037974683,High,0.8,0.5067242206696068,Moderate
Alabama,0.00021437585277159427,1.5489681971900408e-06,0.4708860759493671,High,0.8,161397.97598171554,Moderate
South Dakota,1.1197446136076532e-05,0.0,0.46582278481012657,High,0.8,0.4631690359404797,Low
Alabama,3.327582393078317e-05,0.0,0.4278481012658228,High,0.8,0.45558293058273686,Low
Texas,0.0007961943627159372,0.0,0.5240506329113924,High,0.8,0.47512860432736487,Moderate
Georgia,1.0749548290633471e-05,0.0,0.5063291139240507,High,0.8,0.4712701226041264,Low
Ohio,0.0006478155557637535,5.203565037435293e-07,0.4810126582278481,Moderate,0.5,480440.02029886725,High
Tennessee,0.00034376159637754955,6.413696441490014e-07,0.549367088607595,Moderate,0.5,389791.00576563936,High
Alabama,7.143074839125942e-05,5.526266745183219e-07,0.6379746835443039,High,0.8,452385.21477679367,High
Mississippi,0.0007994483853528656,0.0,0.5924050632911393,High,0.8,0.488800792012369,Moderate
Illinois,0.0,4.800187902750387e-07,0.5113924050632911,Moderate,0.5,520813.1226566323,High
Florida,0.0005312447667130516,4.7195124758134053e-07,0.4860759493670886,High,0.8,529715.9481969186,High
Missouri,0.0020757079150649604,8.06754269369813e-07,0.4708860759493671,High,0.8,309883.91750749835,High
Arkansas,0.0015902553282743166,1.3230770017664932e-06,0.47848101265822784,Moderate,0.5,188953.64846645104,Moderate
Virginia,0.0003461981606567598,4.2354599141915184e-07,0.3949367088607595,Moderate,0.5,590254.8255543924,High
Mississippi,4.8713369670387345e-05,0.0,0.4835443037974684,High,0.8,0.46672834610736186,Low
Kansas,5.5987230680382664e-05,0.0,0.46329113924050636,High,0.8,0.4626806227403734,Low
Oklahoma,7.838212295253573e-06,0.0,0.5417721518987342,High,0.8,0.4783575656646649,Moderate
North Carolina,7.990645368993209e-05,7.664165559013223e-07,0.5772151898734177,High,0.8,326193.6065276322,High
Georgia,3.571686718844785e-05,0.0,0.46582278481012657,High,0.8,0.46317884370890067,Low
Vermont,8.415104720184236e-05,4.6388370488764244e-07,0.5215189873417722,Moderate,0.5,538928.3575983274,High
Kentucky,5.170682027076514e-05,0.0,0.5772151898734177,High,0.8,0.4854637207027918,Moderate
South Dakota,0.0001489008468209758,0.0,0.5139240506329114,High,0.8,0.4728443704653107,Low
North Dakota,0.0009360013604217444,7.46247699167077e-07,0.46835443037974683,High,0.8,335009.62215339474,High
Kansas,1.8665396212430508e-05,0.0,0.4177215189873418,High,0.8,0.4535517699559533,Low
Washington,0.0005206812453275588,0.0,0.46835443037974683,High,0.8,0.4638791585740804,Low
Missouri,4.051760052511658e-05,0.0,0.4430379746835443,High,0.8,0.4586238019769189,Low
New York,0.0002725771918012838,4.5984993354079337e-07,0.6227848101265823,High,0.8,543655.8630870456,High
Louisiana,0.0011026752267178181,4.5984993354079337e-07,0.6025316455696202,High,0.8,543655.8593684519,High
Iowa,3.35923384082296e-05,0.0,0.4835443037974684,High,0.8,0.46672229769485696,Low
Louisiana,0.00021836512958167383,4.517823908470953e-07,0.6177215189873417,High,0.8,553363.9980959356,High
Virginia,0.00012877063056488013,0.0,0.46835443037974683,Moderate,0.5,0.4187223943281753,Low
Louisiana,0.001687490307617529,4.3564730545969905e-07,0.6506329113924051,High,0.8,573858.9591349117,High
Kentucky,0.00015103861844749099,2.9567543972403645e-06,0.5569620253164557,High,0.8,84552.40130275229,Moderate
Texas,5.0388507612344397e-05,9.237336384284358e-07,0.620253164556962,High,0.8,270641.03228039533,High
New Jersey,0.00019072386054656436,0.0,0.589873417721519,High,0.8,0.4880509730885224,Moderate
Indiana,0.0008206324604495043,4.9857413847054435e-06,0.5721518987341772,Low,0.2,50143.13869067158,Moderate
Rhode Island,2.2394892272153064e-05,0.0,0.4860759493670886,Low,0.2,0.37722414783032654,Low
Georgia,0.0031380282924047677,3.174578049970214e-06,0.5063291139240507,High,0.8,78750.84577389306,Moderate
Nevada,3.4147731736578994e-05,0.0,0.4151898734177215,Low,0.2,0.36305163377623895,Low
Louisiana,0.00015362896098697,9.31801181122134e-07,0.6632911392405063,High,0.8,268297.8306417574,High
Missouri,0.002176783528853278,1.2706379742574553e-06,0.46835443037974683,High,0.8,196751.77168445665,Moderate
Guam,0.0012625687855697184,1.5893059106585315e-06,0.6987341772151898,Low,0.2,157301.54207927414,Moderate
Georgia,2.6873870726583678e-05,0.0,0.4810126582278481,High,0.8,0.46621328119386024,Low
Vermont,0.0,4.558161621939443e-07,0.4708860759493671,Moderate,0.5,548466.8992657108,High
Florida,0.0001777422879928063,5.001876470092841e-07,0.5265822784810127,High,0.8,499812.6487746494,High
Oklahoma,6.998403835047832e-05,0.0,0.49367088607594933,High,0.8,0.46876217083053007,Low
Ohio,0.0005282208590591836,4.759850189281896e-07,0.4911392405063291,Moderate,0.5,525226.7878459161,High
Vermont,5.724022490300963e-05,4.558161621939443e-07,0.6126582278481012,Moderate,0.5,548466.9276430373,High
New York,0.0040634710881771756,0.0,0.5088607594936709,High,0.8,0.47339754033400505,Low
West Virginia,0.00146748130336351,3.7635086666101775e-06,0.3949367088607595,Moderate,0.5,66427.52917240503,Moderate
Pennsylvania,0.0006349937334415368,0.0,0.5518987341772152,High,0.8,0.48063374432881967,Moderate
Kansas,0.0004582564386343357,7.059099856985864e-07,0.4481012658227848,High,0.8,354153.0126606986,High
New Jersey,0.00014523181697038807,0.0,0.7240506329113925,High,0.8,0.5148682193090667,Moderate
Washington,0.00014603858549952828,1.2383678034826627e-06,0.3949367088607595,High,0.8,201878.83259624586,Moderate
Maryland,0.00023605448173924298,4.6388370488764244e-07,0.5139240506329114,Moderate,0.5,538928.3561401014,High
New York,7.644571126740355e-05,0.0,0.5772151898734177,High,0.8,0.4854736162591905,Moderate
Vermont,0.00012680688218124776,1.557035739883739e-06,0.46582278481012657,Moderate,0.5,160561.6721012901,Moderate
Puerto Rico,0.00012979034465967216,0.0,0.5215189873417722,Moderate,0.5,0.4293557136062183,Low
West Virginia,9.201314738218622e-05,1.2504691175232102e-07,0.3949367088607595,Moderate,0.5,1999249.847572534,High
New Jersey,0.0,6.776735862706429e-07,0.5012658227848101,High,0.8,368909.3898960217,High
Texas,0.0005342189577060753,5.969981593336616e-07,0.3949367088607595,High,0.8,418761.9593361645,High
Missouri,0.0015136155279405544,1.436022599478267e-06,0.5189873417721519,High,0.8,174092.19209954378,Moderate
New Jersey,0.0001866241022679422,0.0,0.5367088607594936,High,0.8,0.4774164217928059,Moderate
Kentucky,0.0002513647498411004,0.0,0.4708860759493671,High,0.8,0.4642777610898099,Low
Maryland,0.0001908791317996513,0.0,0.5139240506329114,Moderate,0.5,0.42786116177930217,Low
Oklahoma,1.6422920999578913e-06,0.0,0.5746835443037974,High,0.8,0.4849373657775995,Moderate
Washington,0.0,9.075985530410395e-07,0.5670886075949367,High,0.8,275452.4134177216,High
Oregon,3.284584199915783e-05,0.0,0.5443037974683544,Moderate,0.5,0.4338738978304706,Low
Louisiana,0.005724627152392311,4.6388370488764244e-07,0.810126582278481,High,0.8,538928.4625760369,High
Florida,0.0013165763077732427,5.04221418356133e-07,0.5645569620253165,High,0.8,495814.15743802296,High
Virginia,0.0006175675212681655,0.0,0.610126582278481,Moderate,0.5,0.44727234346420347,Low
Arkansas,2.3113021817680106e-05,4.033771346849065e-07,0.5240506329113924,Moderate,0.5,619767.5848193718,High
Colorado,0.002072376271731417,4.154784487254537e-07,0.49367088607594933,Moderate,0.5,601716.1017475937,High
Montana,0.00017794981399452825,4.033771346849065e-07,0.5037974683544304,Low,0.2,619767.5358306736,High
Alabama,3.35923384082296e-05,0.0,0.5012658227848101,High,0.8,0.4702666014923253,Low
Oklahoma,2.624681374296339e-06,0.0,0.5265822784810127,High,0.8,0.4753175055687523,Moderate
Oklahoma,5.307589468500276e-05,0.0,0.4734177215189873,High,0.8,0.4647047746616715,Low
Louisiana,0.0008343217115990624,0.0,0.620253164556962,High,0.8,0.494384361596032,Moderate
Connecticut,4.134545011284899e-05,6.978424430048883e-07,0.5569620253164557,Moderate,0.5,358247.24132223806,High
New Hampshire,0.0005780539733431787,7.946529553292658e-07,0.4860759493670886,Moderate,0.5,314602.91610123386,High
Arkansas,4.926876299873674e-05,0.0,0.5569620253164557,Moderate,0.5,0.4364121125684906,Low
Puerto Rico,0.00011197446136076533,0.0,0.4835443037974684,Moderate,0.5,0.421753650544038,Low
Iowa,7.551557674170013e-05,0.0,0.5113924050632911,High,0.8,0.4723086872433549,Low
Florida,2.35735205225083e-05,0.0,0.49367088607594933,High,0.8,0.46874360662339887,Low
South Dakota,4.374468957160565e-07,0.0,0.5037974683544304,High,0.8,0.47075966864964436,Low
Texas,0.00011194758749003874,8.995310103473415e-07,0.5215189873417722,High,0.8,277922.82748758997,High
